SEP=	
Simbol	Cotatie	Capitalizare	MedieZilnicaTranz	VarYoY	VarYTD	BET_YTD	BET_YoY	VariatieCA	VariatieProfitNet	PE	PBV	GradIndatorare	CapitNetpeAct	ROE	ROA	MarjaOperationala	MarjaNeta	DataURap	PS	PAvgProfit	PBVxPE	PretNWCPS	nume	RandDividendHist	RandDividend	capmln
PPL	7.45	213796367.55	2864.506690140847	26.271186440677962	13.740458015267176	-14.76915892638344	-55.35446479832903	16.377209495389767	334.73673207636716	71.85422940575073	2.131501899601245	49.82502139347749	-0.9599494018625108	1.920059469248623	1.0266207729361823	6.443709118503252	1.4584908479045002	2025-12-31	1.6781453804083875	336.9622461641918	153.15742647274132		PROMATERIS S.A.			213.79636755
PPLI	2.58	199597951.26000002	9371.845555555554	35.78947368421053	3.200000000000003	-25.309616941650614	-45.83617755479647				0.9116986880365918	0.06756414042444621	0.009086669720559735	-0.031662213594065756	-0.031640821291611575		-5.713423801234373	2025-12-31	164.51537629569555			283.93240640874455	Professional Imo Partners S.A.			199.59795126000003
PRAE	0.32	19731370.56	1620.0996415094346	8.108108108108114	-7.514450867052014	-36.02406780870263	-73.51754313089889			7.166241090035585	0.4170509918804353	45.82066468408439	-0.208095168428077	5.819661753500459	3.1530540556811073	2.623746236728515	1.724626832562971	2024-12-31	0.12359091672490684		2.9886879546536727		PRODLACTA SA Brasov			19.73137056
PRBU	1500	890938500	2236.818181818182	20.967741935483875	-6.25	-34.75961694165062	-60.65790930352313			30.17031556840548	1.748555031561242	13.306234448067936	-77.3085482331272	5.795613995474207	5.024436009531372	65.29175035777715	60.04613073733355	2025-12-31	18.116107130070855		52.754457090925875		PRACTIC SA Bucuresti	2.7	1.7999999999999998	890.9385
PRDI	0.25	5263790		0	0	-28.509616941650616	-81.625651239007			863.0578783407116	2.454472246430638	4.351900209932712	-0.0010954559357421174	0.28439254284423315	0.272016063175162	0.776494583380546	0.776494583380546	2025-12-31	6.701597676754688		2118.3516094505867		PRODHART SA IASI			5.26379
PREB	1.93	270200000	50753.19084070798	-9.81308411214954	-6.763285024154586	-35.272901965805204	-91.43873535115654	15.06123052002819	1410.2307738416353	58.640143323281464	3.664674324380262	68.05785364299753	-0.7250391714285714	4.615696395085698	1.5874283512764902	7.694849332380414	4.926081098354606	2025-12-31	3.751137644941661	3013.0132734645936	214.89702761480822		PREBET SA AIUD			270.2
PREH	2.3	189994133.5	3684.7795209580827	-12.87878787878789	-4.958677685950419	-33.46829462760103	-94.50443911779489	-66.88866699604642			1.1973810470129884	27.152405395614537	-0.5676282678485965	-29.632758609427057	-20.61839710608637		-62.99009257592284	2025-12-31	3.2609634573733435				PREFAB SA BUCURESTI			189.9941335
PRIB	7.4	9059864.4	2254.1870967741934	-27.450980392156854	10.447761194029859	-18.061855747620758	-109.07663163116385				1.6623820970878704	18.827015733912386	-0.9281184605809332	-8.64222267849728	-7.015150055056853		-203.00896093652347	2025-12-31	39.04996142357774				PRIMCOM SA BUCURESTI			9.0598644
PRIN	0.05	29540		0	0	-28.509616941650616	-81.625651239007				0.03245447693798492	70.51704764283245	-0.4775575490859851	-22.38216300189629	-6.598922454352664		-80.95932600790829	2021-12-31	0.11739225465455919				PROIECT COVASNA SA SFANTU GHEORGHE			0.02954
PRSN	0.118	84729749.55	20920.218584033628	22.91666666666665	13.461538461538458	-15.048078480112158	-58.70898457234035	-5.934181938606309			0.5313999471633987	23.946576179763206	0.060086668909550674	-1.8439060197152828	-1.420988368372613		-1.896157058298809	2025-12-31	0.542365048064836			1.9638299499948497	PROSPECTIUNI SA BUCURESTI			84.72974955
PTENGETF	16.776	127665360	367469.754910931	96.21052631578945	54.53205600589535	26.022439064244733	14.584875076782453																FDI ETF ENERGIE PATRIA-TRADEVILLE			127.66536
PTR	0.654	181936848.6	24136.95131707316	5.825242718446599	10.84745762711865	-17.662159314531966	-75.8004085205604	3.353114471299623	499.328969950219	37.91020759500845	1.7093403983284965	19.394968620063736	0.160847001106075	3.6674702725655264	2.904708528071015	2.8074220178279994	6.101842783532843	2025-12-31	2.852115256171384	165.52428783929471	64.80144935116773	4.065975712961547	ROMPETROL WELL SERVICES S.A.	5.242022792022792	5.57560606060606	181.9368486
PVBS	0.54	1662165.36	2065.991915151515	-19.402985074626866	-24.99999999999999	-53.509616941650606	-101.02863631363387			0.8777588219979754	0.30573495085735225	26.15965048553711	1.7662357492518073	34.83131621069113	25.7195656304621	99.56581818181817	86.07486363636365	2024-12-31	0.7555297090909091		0.2683615503081584	0.30573495085735225	PERSEUS FINTECH SA			1.6621653600000001
RANT	3.5	7856691.5	318.6125	-2.777777777777779	-7.894736842105255	-36.40435378375587	-84.40342901678478				2.12292120780775	11.566271048455565	0.36417466563374673	-12.182484901592511	-10.773425677437146		-278.7715403973264	2025-12-31	48.5787604108056			9.610772879846554	GRANITUL SA BUCURESTI			7.8566915
RCHI	0.228	190047826.8	1566.6198701298704	13.99999999999999	-8.064516129032251	-36.57413307068287	-67.62565123900701			45.34812554165442	1.615592354040358	6.679382948277605	0.03967675576703832	3.562644177114574	3.3246815294405776	8.209649668044932	14.520180969387791	2023-12-31	6.584629894873389		73.26408489515914	5.7464375701153525	COMPANIA HOTELIERA INTERCONTINENTAL ROMANIA SA BUC			190.04782680000002
REFE	26.6	54402399.800000004	43735.559259259266	0.7575757575757791	-1.4814814814814725	-29.99109842313209	-80.86807548143122			4.559091584087059	0.8867324821337808	67.15114419418211	-19.764839969430906	19.4497624313758	6.3890244156567775	15.283661849131287	11.208230028442859	2025-12-31	0.510993471951857		4.0426945966327485		REMARUL 16 FEBRUARIE SA CLUJ NAPOCA			54.402399800000005
REIT	0.28	77071832.04	14511.720251046027	37.25490196078434	40.000000000000014	11.490383058349398	-44.37074927822266			72.791543688055	2.162705258565654	1.1061573682907566	0.023612332441448995	4.936074309213716	4.795644545497659			2025-12-31			157.4266543132681	11.858210140582687	Star Invest Imobiliare	11.376428571428571	5.6882142857142854	77.07183204
RELE	11.7	6335585.1	3161.2416666666672	-22.51655629139073	-40.3061224489796	-68.81573939063021	-104.14220753039773				1.770412310089468	72.08156791644271	-3.7356542807703743	-56.056584249731664	-15.650119402123416		-11.013421412726888	2025-12-31	0.34783241088022515				RELEE SA MEDIAS			6.335585099999999
REMM	17.2	5281638.399999999		0	0	-28.509616941650616	-81.625651239007			3.213054581866716	0.5282117488056166	75.85089307754501	-0.19461885160483536	16.4395510672818	3.9700047648094734	9.911867864837815	7.370302122099429	2025-12-31	0.2368118300315355		1.6971731796957175		REMAT MARAMURES SA BAIA MARE			5.281638399999999
REVA	9.5	14175757.5	3265.3494623655906	2.1505376344086002	-12.037037037037045	-40.54665397868766	-79.47511360459839			6.87042632170488	0.14042193213344226	35.566145634380014	19.16186799894115	2.043860534386706	1.3169381201631125	3.6099483722036467	1.5189286853131998	2025-12-31	0.10435687620368396		0.964758538674258	0.49577629908132925	REVA SA SIMERIA			14.1757575
RMAH	0.874	83450236.68	32331.813489878532	16.844919786096256	9.250000000000004	-19.259616941650613	-64.78073145291074	-10.972714534567062	-76.20965124458212	14.168920333030657	1.0423514587807814	77.4072465998553	0.2931761268912437	10.096872964531078	2.0977106753618346	1.9395436812579163	1.0579853739740215	2025-12-31	0.1129207623618037	52.64809825766519	14.768994778483181	2.9811431417272867	FARMACEUTICA REMEDIA SA  DEVA	4.807692307692308	4.555808656036446	83.45023668
ROC1	0.628	156166154.16	31718.63863247863	-20.906801007556673	-11.549295774647883	-40.0589127162985	-102.53245224656368	25.541542785551187			0.7701204287539642	69.33256477670943	-1.024940119969975	-15.666364579907736	-4.770397888038536	0.0664499052195606	-5.017523997300733	2025-12-31	0.2353030167409299				ROCA INDUSTRY HOLDINGROCK1 S.A.			156.16615416
ROCE	0.215	113572501.28	45583.14047357722	55.23465703971118	50.349650349650354	21.840033407999737	-26.390994199295818	-8.715081070378417		24.556609398723353	0.8264545835550178	48.81694308704295	-0.0006098902834695057	0.11099080995425795	0.05894886855381896	1.8914247702130433	0.05895177596220141	2025-12-31	0.44812814808072265		20.294922394145143		ROMCARBON SA  BUZAU 	1.6201117318435754	1.355140186915888	113.57250128
ROOF	7.7	3885697.2		0	0	-28.509616941650616	-81.625651239007			2.791441116548516	0.2872291133752679	29.549111061186622	4.0264903811856465	10.289635402748996	7.249139609799517	19.45313078131445	14.487966851793624	2024-12-31	0.4044230636528868		0.8017831569454982	1.9123353767289135	ROMANOFIR SA TALMACIU			3.8856972
RORX	16	111161232		0	0	-28.509616941650616	-81.625651239007				4.930217177296557	97.41983233433349	-108.92265620085966	-90.51220024514208	-2.3353665242084776		-30.300694765308673	2025-12-31	1.650484745828092				ROMAERO SA BUCURESTI			111.161232
RPH	0.208	106343621.904	17213.525797520666	26.06060606060605	15.555555555555545	-12.954061386095072	-55.56504517840095	12.907898484953328	68.8568433063305	13.941146336935832	0.39855662019426386	74.35129010761774	-0.2152478941582768	2.5660423446985576	0.6686729223825649	2.2155103571452774	0.4930492257959136	2025-12-31	0.07421360115377018	78.72257362673861	5.556336165682787		ROPHARMA SA BRASOV			106.343621904
RRC	0.09	2390328515.3399997	20054.494319999998	32.35294117647059	25	-3.5096169416506164	-49.27271006253641	-5.536099246441351		7.716686886095011	3.213764314732173	94.12555672410893	-0.18064251485891744	11.867205009336034	1.1781949857072256	3.5066437067359004	0.7087310920154659	2025-12-31	0.12668709795324332		24.79961294249388		ROMPETROL RAFINARE S.A.			2390.3285153399997
RRD	1.39	20850000	509.9972340425531	-11.46496815286625	-0.7142857142857117	-29.223902655936328	-93.09061939187325			5743.801652892562	0.7890318443034682	27.42533291096417	0.27026306666666666	0.013737101174204267	0.00996965544486278	2.2609658274711033	0.01386252166830522	2025-12-31	0.7962357487167048		4532.042411495127	5.143137081747018	Romradiatoare SA			20.85
SAFE	0.9	146445887.70000002	60492.95036842106	0.22271714922048602	0.8968609865470878	-27.61275595510353	-81.40293408978651	29.269320553912117	43.48220237301692	11.865028949620136	3.0171132232938893	49.601219852336094	-0.18839643047211355	24.996032301057642	12.732676232173892	37.39901890699892	31.644749866403053	2025-12-31	3.8235924209126644	58.72796260714295	35.79813573866372		SAFETECH INNOVATIONS	1.0964912280701753	1.0548523206751057	146.44588770000001
SATU	4.9	9692596.9	4149.890483870969	40.000000000000014	14.485981308411212	-14.023635633239405	-41.625651239006984				0.23699260768947686	18.13526071314462	13.365993606935206	-8.126908132069714	-6.65307215440112		-4.863917223111149	2025-12-31	0.14183898815616414			0.36660200087612943	SATURN SA ALBA IULIA			9.6925969
SCBC	48	10608624	1503.4153846153847	63.26530612244898	28.342245989304814	-0.16737095234580224	-18.360345116558015			11.578370414026816	0.5308420983262094	13.584509162900213	14.985299507268802	4.584773844194098	3.961954821231299	3.981352897999862	4.837620328707602	2025-12-31	0.5601176008820278		6.146286445780097	3.2031391816170918	SCUT SA BACAU	8.080808080808081	5.981308411214954	10.608624
SCDM	99	269120610	23739.683333333334	3.125	14.45086705202312	-14.058749889627496	-78.500651239007			349.88488875656714	1.0722760639869409	32.96433569613303	12.337321723520171	0.30646538288567765	0.20544110527880347		1.7155170848701755	2025-12-31	6.002335043997917		375.17319136440045	8.024432062208769	UNIREA SHOPPING CENTER SA Bucuresti			269.12061
SECE	0.97	8838349.97	60.602999999999994	38.57142857142857	38.57142857142857	10.061811629777953	-43.05422266757843				1.8153617249484664	37.54479875229269	-0.30965908560871347	-5.843639419928834	-3.649656759906909		-212.24980043717318	2025-12-31	65.9366768126646				SERVICE NEPTUN 2002 SA NEPTUN			8.838349970000001
SEOL	1.27	14146307.75	1492.9255813953494	-27.011494252873558	-26.589595375722542	-55.09921231737316	-108.63714549188056			124.21136150111073	1.3835293127551274	6.301055478751959	0.3373705933974185	1.113850855537684	1.043666495179701		11.073719787410715	2025-12-31	13.754818116760756		171.8500596140104	3.764406337881249	SEMROM OLTENIA SA CRAIOVA	26.865671641791046	56.25	14.14630775
SEOM	1.2	16210910.399999999	1835.6061643835617	-27.27272727272727	-22.077922077922086	-50.5875390195727	-108.89837851173426			20.02251684094294	1.992354556760419	6.726189213835811	0.6025176969703071	9.950570013687605	9.281275846711768	57901.4	80963.4	2025-12-31	16210.910399999999		39.8919526658649	1.9916427451576375	GERMINA AGRIBUSINESS SA BUCURESTI	4.375	6.03448275862069	16.2109104
SERC	0.91	35136376.730000004	1911.4015384615382	-2.1505376344086002	-8.080808080808078	-36.590425022458696	-83.7761888734156			90.83673742528595	0.6614665104636476	2.608099583217512	0.07947217043628277	0.7281927215931879	0.7092007302562957	9.508857599904912	8.329035757481927	2025-12-31	7.565824341082034		60.085459726606516	11.450549230055286	SERICO SA BUCURESTI			35.13637673
SEVE	4.7	42151517.6	3059.2892857142842	2.6200873362445476	8.294930875576046	-20.21468606607457	-79.00556390276245			16.364951922162316	0.33060104038558474	48.842131985693655	-5.436007037146392	2.0201772786015133	1.033479625841968	8.260382106165482	2.685060293789735	2025-12-31	0.4394088261597604		5.410270131326937		SEVERNAV SA DR. TR. SEVERIN			42.1515176
SFG	40.1	1550805826.2	421219.82813765184	4.427083333333348	6.2251655629139035	-22.284451378736712	-77.19856790567366	4.237327868897678	-32.44315580650083	28.326772721792977	11.81125390292386	82.66141971436683	-13.185475869732066	44.8087044215436	7.309750232313639	6.460775364339249	3.6203487624496633	2025-12-31	0.9776307145603894	138.39066805282886	334.57470486751447		Sphera Franchise Group S.A.	2.6360338573155984	2.7318295739348373	1550.8058262
SIDG	0.234	46464497.352000006	27385.0473877551	46.250000000000014	-48.458149779735685	-76.9677667213863	-35.375651239006984				-0.09681429426250993	403.61106384989614	-2.361349574510727		-161.9784886771249		-118.12765222625015	2025-12-31	0.21436373110050014				ARCELORMITTAL HUNEDOARA SA			46.464497352
SIEP	0.366	1491188.676		265.99999999999994	265.99999999999994	237.49038305834932	184.37434876099294			367.10701033973413	0.048842040686528046	0.3091994762410207	-0.006566303887355969	0.013304578586316795	0.013263440899011826	4.580592542685413	3.600999982269818	2024-12-31	13.219523377245084		17.930255535322967		SINTER REF SA AZUGA			1.491188676
SIFI	875	3937477250	675	68.26923076923077	29.629629629629626	1.1200126879790098	-13.356420469776225																SIF Imobiliare PLC			3937.47725
SIGS	0.3	6975231	242.7526666666667	-50.413223140495866	-50	-78.50961694165062	-132.03887437950286				0.3431541368800701	5.4287338552890665	0.41276215798444527	-17.070558418987016	-16.14384323480857		-18.71426827846957	2025-12-31	0.3761961630556537			0.7268108139198781	SIGSTRAT SA SIGHETU MARMATIEI			6.975231
SINA	9	4538547	669.7	-18.181818181818176	0	-28.509616941650616	-99.80746942082517				2.9776525830220777	78.37623155006874	4.25484499774928	1859.000474346265	394.81043695093405			2022-12-31				2.115235691255687	SINATEX SA BUCURESTI			4.538547
SINT	7.35	28376615.4	1102.1349999999998	70.93023255813952	110.00000000000001	81.4903830583494	-10.695418680867476			86.77306778463768	2.6363356583793354	20.30522794028744	1.7689869155431412	3.0381957509240816	2.4212831784268194	4.520916406169656	2.5381897349624825	2025-12-31	2.2024650992217105		228.76293278760747	4.1549205002137	SINTOFARM SA BUCURESTI			28.3766154
SIRJ	1.5	87345885	3	0	0	-28.509616941650616	-81.625651239007				7.166904179843534	35.24287440929697	0.20929538924472516	-0.8523643364611008	-0.5519666438524776			2025-12-31				7.166904179843534	SIRAJ AD IMPEX SA IASI			87.345885
SLBB	30	2663850		0	0	-28.509616941650616	-81.625651239007				1.2205162744666813	3.3776817213307435	0.21681400979784898	-0.27215746646140315	-0.26296485346349946		-1.8605874945967789	2025-12-31	8.343983160743484			138.3674423436526	SUPORT LOGISTIC BUCURESTI SA			2.66385
SMTL	40.7	331368451.70000005	299993.7846153844	-17.937476877543467	-27.06093189964157	-55.57054884129219	-99.56312811655047	93.11258686698008		590.1086866783727	2.72537563820594	80.28015136710039	-20.797284999958855	7.843181161909605	1.5438210446228908	3.441454879303718	1.6442666859359967	2025-12-31	0.4933130156259404	151.39862965255872	1608.2678385669392		Simtel Team			331.36845170000004
SNC	3.1	201492882.4	1985.3523566878973	9.929078014184412	4.026845637583887	-24.48277130406673	-71.69657322482259				5.5813945907533995	89.19079703507066	-1.21066385668023	-140.3055216512714	-15.165908606288806		-16.405645818061778	2025-12-31	0.6526213776128774				SANTIERUL NAVAL CONSTANTA S.A.			201.4928824
SNG	17.46	67294751040	6456528.845020244	137.55102040816328	74.77477477477478	46.265157833124164	55.92536916915628	-10.187647062036076	2.332127906353154	20.056356211979736	3.761779034311219	31.511375460824187	-0.10333753305464342	19.703944117047552	13.35490966788071	46.410029827120326	41.53100672325073	2025-12-31	8.64629020035518	63.696754909907334	75.44758030290295		S.N.G.N. ROMGAZ S.A.	2.2399999999999998	0.8421052631578947	67294.75104
SNN	70	21115072580	3339301.595546559	58.73015873015872	27.504553734061933	-1.0050632075886838	-22.895492508848278	9.531623495215836	62.92116654413529	7.904896828014769	1.2590813184171752	16.06213082865574	8.047940184726563	14.73037849080105	12.568419552390333	42.65717706286201	41.62454573781036	2025-12-31	3.662659260144849	32.694460518169194	9.952907920168581	8.697877766642263	S.N. NUCLEARELECTRICA S.A.	6.205356280137773	3.8661411444921314	21115.07258
SNO	32.2	367817991.8	16948.227433628323	315.48387096774195	300	271.4903830583494	233.85821972873495	35.97023556403265	575.3464458811357	28.638189267370826	3.662253181760374	26.037750930379993	3.9794478101437996	9.255826411057884	6.868747581121082	7.97002522238463	7.472155643526575	2025-12-31	2.9647172444128675	178.9390821850322	104.8802997642846	8.091574895873917	SANTIERUL NAVAL ORSOVA S.A.	6.296296296296297	1.59375	367.8179918
SNP	1.294	80631297173.052	12751744.990040481	68.05194805194805	30.050251256281403	1.5406343146307862	-13.573703187058953	6.935766700546164	-3.879918848926245	26.72857726335728	2.056702059323077	36.67172969716961	-0.08348227941258621	8.010342144132569	5.03206819011275	7.5313177489972505	8.357512201480821	2025-12-31	2.166759524547354	69.17677601176979	54.97271990032289		OMV PETROM S.A.	6.4069264069264085	3.3712984054669706	80631.29717305201
SOCP	1.71	1093934031.84	16341.730275423717	11.038961038961027	2.7027027027026973	-25.80691423894792	-70.58669020004598	-11.302646330042453	-30.466678234299994	16.564767746361454	2.445762804142517	41.42040290931063	-0.4334867303125988	16.704724182882774	8.79939257755437	36.11412736478063	33.53166754596988	2025-12-31	5.266838595696618	67.35271857198208	40.513492813310506		SOCEP S.A.	1.369047619047619	1.352941176470588	1093.93403184
SOMR	2.7	9385626.600000001	385.07384615384615	-76.52173913043478	-76.52173913043478	-105.0313560720854	-158.14739036944178				-0.31118562194939925	166.99253665387664	-18.770137030595272		-15.890721947671485			2025-12-31					SOMETRA SA COPSA MICA			9.385626600000002
SOPL	3.5	11393641		0	0	-28.509616941650616	-81.625651239007				1.406278935835175	47.08857730580991	-2.0753380767394725	-19.21076556860559	-10.164689372794834		-285.9290638909964	2025-12-31	20.930765005538728				SOMPLAST SA NASAUD			11.393641
SOTA	0.65	2335119.8000000003	81042.4	0.7751937984496138	0.7751937984496138	-27.734423143201003	-80.85045744055739			4.529753815176128	0.6414873501613252	56.907727408272365	0.6501748646900257	0.2020878801778246	0.09753747115798517	0.6096216611838703	0.10247915502865537	2024-12-31	0.2597252436982043		2.9057797717804874	0.999731049753655	SOMETA SA TASNAD			2.3351198
SPTU	2.98	17718802.86	189.84476190476192	19.199999999999996	29.565217391304355	1.0556004496537383	-62.425651239007			54.83303839500404	1.303773270282954	1.5424487646478442	0.2258286246320368	2.377714801960972	2.3410397693712763	53.844897934271444	49.30725309065829	2020-12-31	27.036665018722477		71.4898497878052	13.195847093589602	SPIT BUCOVINA SA SUCEAVA	5.622489959839357	9.395973154362416	17.71880286
SPX	0.256	102372731.136	6262.700252525256	-2.2900763358778664	-14.66666666666666	-43.17628360831728	-83.91572757488487	-1.1198816621451058		9.745990406972068	0.9092973177945849	31.613752511248876	0.17979664189624536	9.572120389925804	7.167556947105814	4.158455145927959	3.359461443866861	2025-12-31	0.3131776810789432		8.862002936311455	1.4238308196419434	SIPEX Company S.A.	3.3663871153846148	3.5010426	102.37273113600001
STK	62	57871110	48825.3	14.814814814814813	2.4793388429751984	-26.030278098675417	-66.81083642419219				0.6164841307117299			-0.2276688730381912	-0.22717716089638448		-9.125674943462698	2025-12-31					STK Emergent ETF			57.87111
STKP	2.54	23657052	5360.5635416666655	11.403508771929838	8.547008547008561	-19.962608394642054	-70.22214246707716				0.8909805562761621	0.01375616980031562	0.09115516760076446	-0.16139177696679688	-0.16137068984435965			2025-12-31				27.86457495338639	STK PROPERTIES S.A.			23.657052
STNM	14.5	96753352.5	8065.896000000002	-36.95652173913043	-14.70588235294118	-43.215499294591794	-118.58217297813744				3.7180890929341346	67.57946098048936	10.430774153278048	-29.7744979283756	-9.653052718732399		-164.95707571081147	2025-12-31	20.59900742837276			1.3901173380734286	SANTIERUL NAVAL 2 MAI SA MANGALIA			96.7533525
STOF	4.56	9055580.879999999	414.63000000000005	-0.8695652173913104	-0.8695652173913104	-29.379182159041928	-82.49521645639831			13.908339676542411	0.37917831488724385	5.723527328141191	8.33386173234643	2.726265849882571	2.5702272789267613	6.741419397280085	6.811607970090818	2025-12-31	0.9473815739146664		5.273740801430746	0.5471653054071146	STOFE SA BUHUSI			9.055580879999999
STOZ	44.2	111909582.2	884.4399999999999	0	2.7906976744186185	-25.718919267231996	-81.625651239007				18.379407202369837	45.459199271362934	-1.0641449414686492	-3.732736702471416	-2.035864486619633		-3.565678207743142	2025-12-31	17.556837504594743				STICLOVAL SA VALENII DE MUNTE			111.9095822
STZ	0.418	27635062.619999997	6528.911846153853	-50.82352941176471	-30.333333333333336	-58.84295027498395	-132.44918065077172	78.96871204440741			1.2975631467170834	35.33643665458864	-0.145812938201332	-14.7539167030143	-9.946480753221895		-863.3278575023569	2025-12-31	58.78699864706182				SINTEZA S.A.			27.635062619999996
TALD	0.35	740881.3999999999		0	0	-28.509616941650616	-81.625651239007			7.0794090948181125	0.10023028245383526	42.08917155335675	1.4995233380133446	1.4158001199167942	0.819901578592384	1.1790294829853813	0.9915778464835148	2025-12-31	0.07019785224615552		0.7095711731798696	0.2334075043231406	TALC DOLOMITA SA HUNEDOARA			0.7408813999999999
TBK	16.9	84500000	37454.26040816324	18.596491228070168	13.804713804713797	-14.704903136936819	-63.029160010936835	28.1293998499925		16.66056765018565	8.353094910632263	69.41543576728473	1.367478	46.00925136822985	20.634977662737587	4.913606560945672	4.197689998020394	2025-12-31	0.6273010953872338		139.1673028470103	12.358516919467808	TRANSILVANIA BROKER DE ASIGURARE	4.724409448818897	3.614457831325301	84.5
TBM	0.275	101596680.62500001	89850.9141376518	-36.194895591647324	-26.27345844504021	-54.783075386690825	-117.82054683065432	-19.672953289642614	-36.86093692804262	75.05110484228412	0.6819519325310024	34.57116955887098	0.15028039209622554	1.9814048883065403	1.249490860079774	5.268220578459434	2.179692375568876	2025-12-31	0.8189542763695188	37.5102937460864	51.181245985782525	1.8299127129234243	TURBOMECANICA S.A.	5.238924731182796	8.858545454545453	101.59668062500002
TEL	113.2	8297915674.400001	1596384.5793522263	95.17241379310346	50.933333333333344	22.423716391682728	13.54676255409646	23.80578704365963	46.719754577200476	16.2152592150234	1.354962387801753	40.341586961775846	-8.445927188223392	7.463237251516783	4.105249157933242	14.744094286970121	15.514685899851289	2025-12-31	2.755153322752658	51.71488430592433	21.971066344812485		C.N.T.E.E. TRANSELECTRICA	6.12540192926045	3.35978835978836	8297.915674400001
TERA	0.09	964242.36		0	0	-28.509616941650616	-81.625651239007				0.07910204338788634	0.5986252437666478	1.1377708608445702	-0.4637873431461935	-0.4610109950327258			2025-12-31				0.07910204338788634	TERRA ESTIVAL 2002 SA NEPTUN			0.96424236
TGN	97	18273005888	2962344.96174089	136.00973236009733	47.1927162367223	18.68309929507168	54.38408112109033	-8.372604270731598	-25.14536023398045	24.33725828334228	3.3600277380028745	54.89634479714351	-25.745555004168562	17.398334134863212	7.408865592320299	29.756908126058608	32.05089300001917	2025-12-31	6.8611624299148755	47.0095121970899	81.77386289897028		S.N.T.G.N. TRANSGAZ S.A.	3.1395348837209305	1.1031664964249235	18273.005888
TIGH	0.3	1610720.0999999999		0	0	-28.509616941650616	-81.625651239007				-1.2840121870822347	120.94467882476063	-0.9029291308899665		-26.023088446159797		-48.49511907806675	2025-12-31	0.5011665114056196				TARNAVA SA SIGHISOARA			1.6107200999999998
TLV	37.2	46410223380	20409008.783076923	52.56488664776753	40.94570653883159	12.43608959718097	-29.06076459123947		30.102527148258453	9.42391033743772	1.9281913336588379			20.004991031123936	2.076843375562767		40.01014864389583	2025-12-31		44.193352251031506	18.171102241825345		BANCA TRANSILVANIA S.A.	5.376332415942928	4.66701553823371	46410.22338
TRANSI	0.668	1420461920	222875.06670445346	75.78947368421053	27.969348659003824	-0.5402682826467924	-5.836177554796464		-75.82213182006315	8.738449795835612	0.5875185625944455			8.45302827312523	7.879930490869078		82.96045364290549	2025-12-31		65.44558743470009	5.134001463353064		TRANSILVANIA INVESTMENTS ALLIANCE  S.A.	3.0864197530864197	2.2388059701492535	1420.46192
TRCS	0.72	503092.8		0	0	-28.509616941650616	-81.625651239007				0.6794832557856848	17.885692865286423	1.7605833357185792	16.41738022195964	14.840193197429786	110.90590990970253	110.90648541946028	2018-12-31				0.40895536461847354	TRANSTEC SA TECUCI			0.5030928
TRGI	9.5	21824540	2734.614130434783	-18.103448275862068	-34.93150684931506	-63.441123790965676	-99.72909951486906			110.45925700981881	1.1152428628573425	0.5069138926640019	2.206430101161353	1.0096418290756815	1.00452381437795	13.134492836950793	18.933448325427626	2024-12-31	20.913746346605336		123.18889801672532	4.305597532865274	TRANSPORTURI AUTO GIULESTI SA BUCURESTI			21.82454
TRIP	1.685	363956813.665	593812.9079545455	100	100	71.49038305834938	18.374348760993			11.420760349676144	5.81322869406118	67.82290499209195	-0.04459111260089781	50.90054003476244	16.378315126523788	4.4077796042354205	3.9685065081597344	2025-12-31	0.45323361775822424		66.39149177273354		CHRISTIAN '76 TOUR			363.956813665
TRNG	9.1	48453514.199999996	1380	0.5524861878452914	0.5524861878452914	-27.957130753805323	-81.07316505116171			23.627976909167867	1.3265938183568924	60.29786960906808	-3.124937224883474	5.614504464164098	2.229077883167124	5.941432835916021	2.552701046910614	2025-12-31	0.6031516139241262		31.344728107981485		TRANSGEX SA ORADEA			48.453514199999994
TRP	0.443	1329664698.464	665798.3576963563	6.951150686649532	2.9036004645760727	-25.606016477074544	-74.67450055235747	-5.503133565528239			3.1400310180673543	63.341888418092594	-0.0697308278396099	0.27688017797306474	0.10663176283075301	2.870964961835825	0.11100813395514417	2025-12-31	1.2426761059997422				TERAPLAST SA			1329.664698464
TRSB	1.07	121850992.24000001	123.05	1.904761904761898	1.904761904761898	-26.60485503688872	-79.7208893342451				11.308591762790462	2.039446122918615	0.08958039938239243	-5.774861460438209	-5.657086272279381		-33.399569305155666	2024-12-31	65.40452908049014			11.944577244319756	TRANSCOM SA SIBIU			121.85099224000001
TRSK	0.17	8288371.760000001	441.14954166666666	-19.811320754716977	-2.857142857142847	-31.366759798793463	-101.43697199372397			879.30954381498	1.0093935592423995	66.3074776019566	0.02301429708070913	0.11479388189772578	0.03867695436997474	3.214765492988165	0.042812669770562514	2025-12-31	0.37645589125454704		887.5693901072133	7.386712677073076	TRANSILANA SA GHIMBAV			8.28837176
TRVM	0.192	7708613.376	1483.2646236559137	-21.95121951219512	-29.92700729927008	-58.43662424092069	-103.57687075120212			16.777258429313903	0.23899714311385523	12.589270523351653	0.09291634656759312	1.4245303791486563	1.2451923960303048	13.377441081490101	10.625729052095831	2025-12-31	1.782706023068804		4.009716833888869	2.0663748316915074	TRANSCOM SA BUCURESTI			7.708613376
